"SEQN","SDDSRVYR","RIDSTATR","WTINT2YR","WTMEC2YR","SDMVPSU","SDMVSTRA","RIAGENDR","RIDAGEYR","RIDRETH3","DMDEDUC2","DMDMARTL","INDFMPIR","age_cluster","FIPR_cluster"
91002,9,2,19922.505611,20601.966992,2,133,1,59,2,3,1,3.7,2,3
91004,9,2,14637.30172,15623.474187,2,130,1,63,4,2,3,3.28,2,2
91008,9,2,22781.838057,23132.349141,1,120,2,27,1,4,1,1.24,1,1
91010,9,2,128869.941774,128722.599416,2,120,2,55,3,2,3,1.03,2,1
91011,9,2,20663.779927,20722.075528,2,128,2,50,1,5,3,4.46,2,3
91013,9,2,13263.726658,12538.680709,2,119,1,22,6,5,5,1.49,1,2
91017,9,2,17879.628193,20988.395003,2,120,2,48,2,2,5,4.22,2,3
91020,9,2,104199.357534,107874.404337,2,129,2,73,3,5,1,5,3,3
91026,9,2,20469.427627,21174.353038,2,126,2,45,4,5,4,2.56,2,2
91027,9,2,100688.789572,103259.451436,1,131,1,54,3,3,1,5,2,3
91028,9,2,11305.530443,10777.977915,1,124,2,72,2,1,1,0.89,3,1
91034,9,2,18277.22812,19531.803632,2,121,1,80,3,5,5,0.67,3,1
91037,9,2,9455.456645,9184.777587,1,123,1,61,4,3,1,5,2,3
91038,9,2,96709.579387,96599.007307,1,119,2,56,3,5,1,5,2,3
91039,9,2,32936.082848,36796.775549,1,119,1,22,4,3,5,3.45,1,2
91040,9,2,21565.007335,22403.290598,1,120,2,68,6,3,2,3.4,3,2
91042,9,2,35369.919343,41083.466305,2,130,1,38,1,1,6,1.31,1,2
91043,9,2,178063.036106,182964.356508,1,122,2,44,3,4,2,2.2,2,2
91046,9,2,160179.644194,161305.539485,2,124,2,52,3,5,1,5,2,3
91048,9,2,27439.316611,27587.914369,1,120,1,37,2,1,1,0.17,1,1
91049,9,2,16358.443359,17332.962136,1,121,2,52,6,4,6,0.75,2,1
91050,9,2,14132.74352,13699.414824,1,127,2,75,2,3,2,1.49,3,2
91052,9,2,45788.907532,46110.75564,1,125,2,52,3,4,1,3.77,2,3
91056,9,2,30006.374014,29709.418306,2,130,1,27,4,4,1,1.22,1,1
91062,9,2,8426.010459,8253.28356,1,124,1,65,2,3,1,0.7,3,1
91064,9,2,106826.715473,106161.779889,1,131,2,58,3,3,1,5,2,3
91065,9,2,14231.349934,16111.476968,1,124,2,52,2,4,4,1.95,2,2
91066,9,2,34516.488031,35057.660163,2,124,1,45,4,5,1,1.31,2,2
91069,9,2,21545.911248,22529.639764,2,126,2,58,4,5,1,5,2,3
91074,9,2,22604.517503,23628.700882,1,121,2,24,6,4,1,5,1,3
91075,9,2,138316.002208,147337.733997,2,131,1,51,7,5,1,3.43,2,2
91076,9,2,7015.066224,8588.880732,1,124,1,61,2,1,1,1.9,2,2
91077,9,2,8842.349896,10732.606587,1,128,2,66,1,1,2,1.76,3,2
91078,9,2,46648.849684,47465.0585,1,126,2,36,3,2,3,1.41,1,2
91080,9,2,30660.560982,30021.870274,1,119,2,29,4,5,5,5,1,3
91082,9,2,30464.83427,31310.586964,2,122,2,45,1,2,5,1.76,2,2
91087,9,2,15694.368006,15916.911834,1,130,1,77,3,3,1,1.13,3,1
91091,9,2,27117.037618,27393.321645,2,132,2,22,4,4,6,0.84,1,1
91094,9,2,14026.929433,13561.171564,1,128,2,71,1,4,1,0.5,3,1
91095,9,2,93865.514219,100908.668272,1,123,1,21,3,4,5,5,1,3
91098,9,2,108690.243806,112053.086474,1,123,1,37,3,4,1,3.22,1,2
91099,9,2,11988.256013,11645.071123,1,125,1,63,4,3,6,1.74,2,2
91100,9,2,13558.295917,14322.892334,1,121,1,54,6,5,1,1.99,2,2
91103,9,2,35918.084543,36072.281587,1,124,1,48,2,3,1,2.68,2,2
91104,9,2,27575.777743,28223.085781,2,129,1,32,4,5,6,1.65,1,2
91106,9,2,22462.056361,22690.912753,1,125,2,26,4,4,5,0.94,1,1
91108,9,2,139552.280363,139891.211998,2,124,2,49,3,5,1,5,2,3
91109,9,2,52053.476624,51567.513401,1,121,2,64,3,1,3,1.06,2,1
91110,9,2,24004.688518,23463.061319,2,123,1,24,6,5,5,4.55,1,3
91112,9,2,13208.942728,13561.759792,2,120,2,39,6,2,1,1.44,1,2
91113,9,2,38524.853323,39588.476417,2,123,2,31,3,1,1,1.36,1,2
91114,9,2,7767.315258,8039.39752,1,121,1,61,1,4,1,5,2,3
91115,9,2,41638.755706,42927.045984,2,128,1,34,3,4,1,1.79,1,2
91123,9,2,34987.574394,35880.833947,1,130,1,56,3,4,1,1.19,2,1
91126,9,2,28760.2501,28821.999917,1,132,2,44,4,3,5,1.86,2,2
91128,9,2,11356.866017,11447.135934,1,133,2,54,1,4,1,2.76,2,2
91130,9,2,11885.516628,12267.52054,2,131,1,60,4,2,6,0.59,2,1
91131,9,2,42221.915179,43918.44695,1,132,1,41,4,5,1,5,2,3
91133,9,2,22810.924075,26640.965273,2,129,2,24,6,5,5,0.4,1,1
91135,9,2,21858.211625,24729.301717,1,119,2,54,4,4,6,4.48,2,3
91137,9,2,7867.881831,10840.375183,2,133,1,74,1,1,1,0.73,3,1
91138,9,2,27872.46118,27925.474512,1,125,2,35,4,4,1,1.69,1,2
91139,9,2,69789.217085,71716.010222,2,123,2,32,3,4,1,1.2,1,1
91140,9,2,19590.407385,19148.381342,2,128,1,28,6,4,5,0.6,1,1
91144,9,2,22875.997312,23876.276709,1,127,2,30,1,4,5,0.2,1,1
91146,9,2,55336.971839,54992.530642,2,121,2,53,3,2,6,0.89,2,1
91147,9,1,19301.773723,0,1,131,2,59,6,2,1,1.09,2,1
91148,9,2,37246.488793,37406.388702,1,123,1,47,2,5,1,3.54,2,3
91149,9,2,64544.757024,68705.051371,2,121,1,22,3,4,5,1.09,1,1
91150,9,1,103778.087302,0,1,126,2,74,3,2,2,1.87,3,2
91153,9,2,21497.765786,26609.540814,2,130,2,80,4,1,2,1.22,3,1
91155,9,2,23179.8468,24238.17643,2,129,2,44,4,5,1,5,2,3
91156,9,2,21788.234905,22775.433506,2,124,2,29,6,5,1,3.47,1,2
91159,9,2,28576.256814,28493.271176,1,123,1,51,4,5,1,5,2,3
91162,9,2,27474.227169,30343.949505,1,132,1,31,2,2,6,1.23,1,1
91163,9,2,21817.446783,22153.120178,1,125,2,28,1,4,5,1.69,1,2
91165,9,2,32573.813219,34688.01958,1,127,1,26,2,4,6,0.74,1,1
91166,9,2,184218.851759,182466.769231,1,122,1,65,3,4,1,3.68,3,3
91167,9,2,11051.977797,10825.420536,1,126,1,62,1,5,1,1.55,2,2
91168,9,1,13249.857453,0,1,125,1,67,4,2,5,0.34,3,1
91171,9,2,21168.788901,22818.146923,1,122,2,80,6,4,2,4.42,3,3
91172,9,2,122923.197788,133264.366135,1,122,1,55,3,4,3,5,2,3
91174,9,2,31714.673283,32202.62094,2,133,2,26,2,5,1,4.07,1,3
91175,9,2,63163.515626,66942.923269,2,131,1,71,3,5,1,5,3,3
91176,9,2,36043.898014,37159.085117,2,129,1,34,3,3,3,1.69,1,2
91177,9,2,26793.228452,26498.61833,2,121,1,52,4,4,6,5,2,3
91180,9,2,94977.953757,100660.987717,1,120,1,71,7,3,1,2.64,3,2
91183,9,2,30769.954746,31253.781007,2,122,1,46,1,1,1,0.31,2,1
91184,9,2,22393.835487,22034.93698,2,131,1,59,4,3,1,3.05,2,2
91187,9,2,28917.997693,28642.962223,2,125,1,63,3,4,6,1.01,2,1
91189,9,2,22523.622228,23675.209634,2,124,2,39,6,4,1,1.4,1,2
91190,9,2,22189.226679,21833.607369,2,132,1,46,4,3,6,2.38,2,2
91192,9,2,30413.143378,32458.595798,1,121,1,21,1,4,5,1.54,1,2
91196,9,2,16948.476094,17222.95954,2,123,2,59,2,4,1,3.42,2,2
91197,9,2,20455.72436,20580.47931,2,123,1,64,6,3,1,1.43,2,2
91201,9,2,21144.9995,20449.406203,1,123,1,24,4,1,5,1.49,1,2
91202,9,1,43200.891034,0,1,133,1,80,7,2,5,0.17,3,1
91204,9,2,24274.430192,24267.038096,2,132,2,38,4,4,1,2.62,1,2
91206,9,2,28671.802956,33301.621203,1,127,1,38,2,4,1,2.2,1,2
91211,9,2,21710.091269,21771.33867,1,120,2,40,1,4,5,2.68,2,2
91213,9,2,15613.121835,15515.034387,2,130,1,63,4,4,1,1.87,2,2
91215,9,2,15893.280165,15938.117476,1,120,2,43,1,2,1,1.13,2,1
91216,9,2,22297.792518,23078.722256,2,123,2,29,7,5,1,5,1,3
91217,9,2,19511.208665,21929.790083,1,127,1,54,2,4,3,2.52,2,2
91220,9,2,19889.40576,22060.019113,2,128,1,65,6,5,1,0.68,3,1
91222,9,2,126943.587293,131029.338135,2,128,2,48,3,5,1,5,2,3
91223,9,2,14026.929433,13561.171564,1,128,2,70,1,1,3,0.06,3,1
91225,9,2,33519.932458,35118.942659,1,121,1,43,1,1,1,0.78,2,1
91226,9,2,19199.389281,21721.241356,2,131,2,53,4,4,3,0.63,2,1
91228,9,2,23967.468662,23960.170042,2,131,2,31,4,3,5,0.54,1,1
91232,9,2,35450.554897,37462.498905,1,127,1,26,2,4,5,2.31,1,2
91234,9,2,18793.774363,20494.343154,1,123,2,39,2,4,1,1.47,1,2
91239,9,2,7052.702269,6908.127159,1,119,1,60,2,4,1,1,2,1
91243,9,2,27083.747138,27860.217117,2,126,1,30,3,3,6,4.88,1,3
91247,9,2,32203.257005,33312.271608,1,132,2,51,4,5,3,4.98,2,3
91249,9,2,109241.348111,110550.588793,2,127,2,29,3,5,1,5,1,3
91251,9,2,22440.348895,22793.200571,2,133,1,43,2,2,6,1.68,2,2
91252,9,2,41470.650046,42122.733863,1,126,1,42,2,2,1,1.26,2,1
91253,9,2,97467.97096,99833.142595,1,126,2,44,3,3,6,2.64,2,2
91258,9,2,47422.175275,49918.788212,1,130,2,77,3,4,1,2.09,3,2
91259,9,2,89674.328497,90426.68119,2,123,1,41,3,1,1,3.52,2,3
91261,9,2,43528.299031,43059.754556,2,127,2,44,3,5,3,1.02,2,1
91264,9,2,15543.77917,15043.555952,2,125,1,23,6,5,5,0,1,1
91266,9,2,11976.211059,11900.972039,2,129,1,60,4,5,6,5,2,3
91271,9,2,30633.508798,30707.908622,1,123,2,44,3,3,4,1.59,2,2
91272,9,2,14894.219176,14878.199376,1,119,2,80,4,1,2,4.48,3,3
91273,9,2,29152.59036,29086.735298,2,131,1,23,4,2,6,0.95,1,1
91277,9,2,19671.456188,21202.622108,2,128,2,63,6,4,1,5,2,3
91280,9,2,18736.567601,20190.100819,2,123,1,80,3,4,1,1.69,3,2
91282,9,2,157546.058653,167289.69903,1,126,1,50,3,2,3,5,2,3
91284,9,2,56830.515002,57511.619945,1,123,2,29,3,4,1,4.42,1,3
91285,9,2,32926.549243,34843.780118,1,129,1,32,4,2,5,2.99,1,2
91288,9,2,19685.997471,20795.878195,2,132,1,44,6,5,1,1.73,2,2
91290,9,2,21432.62258,22005.097996,2,122,2,39,6,5,1,0.91,1,1
91291,9,2,38729.258487,39798.524952,2,124,2,32,7,3,6,1.03,1,1
91293,9,2,12776.648258,12619.212937,1,125,1,62,4,4,2,0.27,2,1
91295,9,2,12608.552899,12710.866751,2,127,1,72,1,4,1,0.84,3,1
91301,9,1,85393.942277,0,2,127,1,79,3,4,3,3.37,3,2
91302,9,2,7642.366013,7910.071412,2,125,1,62,2,4,1,5,2,3
91303,9,2,11308.97764,11242.037093,1,128,1,78,1,1,1,0.9,3,1
91305,9,2,27369.110653,27647.962945,2,131,2,22,4,4,6,0.66,1,1
91309,9,2,9219.800241,9030.801246,1,121,1,68,1,1,1,1.05,3,1
91310,9,2,113487.545743,119440.196445,2,131,1,65,3,5,1,5,3,3
91312,9,2,21904.472379,22135.63406,2,128,2,45,6,5,1,5,2,3
91316,9,2,7833.388007,7626.54908,1,125,2,65,2,1,2,1.58,3,2
91319,9,2,24494.468888,26545.556862,1,121,1,31,1,3,6,0.6,1,1
91321,9,2,39461.230488,39412.752953,2,123,1,61,3,4,3,1.18,2,1
91323,9,2,31539.693469,31617.15027,2,124,2,26,4,4,5,2,1,2
91324,9,2,42351.858516,41895.977406,1,130,2,43,3,4,5,2.09,2,2
91325,9,2,103984.917981,110687.365808,1,126,1,26,3,3,5,1.27,1,1
91326,9,2,24494.468888,24627.118808,1,120,1,34,1,1,1,1.06,1,1
91328,9,2,23179.8468,24238.17643,2,129,2,45,7,5,3,5,2,3
91329,9,2,41770.720971,44023.082737,2,126,2,80,3,4,3,1.85,3,2
91334,9,2,16483.279618,17498.222602,2,133,2,39,6,5,5,5,1,3
91336,9,2,90720.849344,90904.713816,1,126,2,25,3,4,3,0.51,1,1
91338,9,2,23731.711794,26989.575167,2,122,2,40,2,4,1,1.23,2,1
91339,9,2,42082.081142,44826.906348,2,125,1,51,7,4,1,1.98,2,2
91340,9,2,51576.528068,53000.491604,2,125,2,38,3,4,1,2.6,1,2
91341,9,2,166449.20011,170698.775587,2,130,1,55,3,2,3,4.21,2,3
91343,9,2,10315.043613,10250.240666,1,123,1,63,4,2,3,2.99,2,2
91344,9,2,8640.245744,8412.101912,1,124,2,67,1,2,2,0.62,3,1
91345,9,2,33385.879382,35631.264771,1,125,1,21,1,2,5,0.45,1,1
91347,9,2,9085.208964,8775.087198,1,128,1,61,1,1,6,0.56,2,1
91349,9,1,23865.249253,0,2,122,1,68,6,5,1,2.59,3,2
91350,9,2,32329.927923,33371.123968,1,128,1,23,1,3,1,1.07,1,1
91351,9,2,55185.766877,62396.979259,2,119,2,25,3,5,5,1.26,1,1
91353,9,2,25768.911807,26456.801285,1,129,1,57,4,5,1,2.46,2,2
91354,9,2,24759.752012,25420.702424,2,129,1,52,4,4,1,5,2,3
91355,9,2,52656.448607,51732.275019,2,123,2,67,3,3,3,0.72,3,1
91356,9,2,14300.586176,18275.147089,1,125,2,53,2,3,3,0,2,1
91358,9,2,67110.534781,66388.147944,1,131,2,43,7,4,1,1.54,2,2
91359,9,2,37657.469029,44903.688888,2,122,1,23,1,5,5,3.03,1,2
91360,9,2,32599.436964,34962.91587,2,122,1,33,2,4,6,5,1,3
91361,9,2,17596.331156,18436.899767,1,129,1,41,6,5,1,2.02,2,2
91363,9,2,16441.324308,16487.707733,1,120,2,40,1,3,1,1.14,2,1
91364,9,2,150124.367529,151383.88599,2,124,1,41,3,4,1,4.46,2,3
91366,9,2,28232.117464,28384.399968,2,133,2,28,1,4,1,2.23,1,2
91368,9,2,41992.202966,56883.846088,2,123,1,80,3,2,3,1.68,3,2
91369,9,1,20803.835006,0,1,123,1,33,2,4,1,0.25,1,1
91371,9,2,22870.522699,22781.144539,2,130,2,63,4,4,2,2.17,2,2
91373,9,2,20342.229519,21559.41284,1,120,1,74,3,3,2,1.66,3,2
91377,9,2,36542.630251,38834.797099,1,125,2,80,3,2,2,1.36,3,2
91383,9,2,101813.270541,101232.29798,2,121,2,48,3,5,1,4.94,2,3
91384,9,2,20089.636534,20075.492284,2,128,1,46,6,4,1,1.86,2,2
91385,9,2,141960.869029,146353.094594,1,122,1,30,3,4,6,4.95,1,3
91389,9,2,27262.387267,28307.422738,2,127,2,54,1,2,1,3.07,2,2
91391,9,2,24578.882122,24964.245953,2,125,1,57,4,5,1,3.37,2,2
91393,9,2,27980.957004,33084.663422,1,121,1,31,4,4,6,4.16,1,3
91394,9,2,28455.481308,28229.06316,2,121,2,37,4,1,1,0.56,1,1
91396,9,2,116369.964536,119582.793943,1,130,2,36,3,4,6,4.12,1,3
91397,9,2,20236.575251,22910.062474,1,124,2,49,2,5,5,1.26,2,1
91399,9,2,125441.185443,126322.905718,2,123,2,51,3,5,1,5,2,3
91400,9,2,18444.446012,20867.135805,2,131,2,46,4,5,3,1.12,2,1
91404,9,2,23024.347311,24442.050602,1,130,2,34,6,5,1,4.95,1,3
91405,9,2,25991.909979,27228.19294,1,128,2,24,1,1,5,0.25,1,1
91406,9,2,13062.983549,13677.492292,1,124,1,76,4,5,1,5,3,3
91408,9,2,9439.461721,9190.214763,1,125,2,60,1,1,5,0.75,2,1
91413,9,2,15251.319941,15207.030008,1,123,1,40,4,5,1,3.3,2,2
91414,9,2,23533.031703,23898.078089,1,124,2,59,4,4,5,4.39,2,3
91416,9,2,13661.452353,13207.829986,2,127,2,73,2,1,2,0.59,3,1
91417,9,2,32503.235708,32244.609879,1,132,2,39,4,5,5,5,1,3
91420,9,2,84437.088257,87159.43956,2,121,2,56,3,4,3,2.15,2,2
91421,9,2,28854.948681,28916.901821,1,126,2,41,4,3,5,0.82,2,1
91425,9,2,45784.847512,45292.013246,2,132,2,46,3,3,1,2.07,2,2
91427,9,2,29099.161735,30490.518654,2,130,1,36,4,3,5,1.8,1,2
91428,9,2,111384.896992,119478.896842,1,121,1,22,3,3,6,1.99,1,2
91429,9,1,86304.241011,0,1,133,2,75,3,3,1,1.51,3,2
91431,9,1,19288.330479,0,1,121,2,47,2,5,4,1.65,2,2
91432,9,2,26414.354337,28701.27632,1,131,1,80,3,4,1,2.2,3,2
91433,9,2,8419.715701,9387.006053,1,128,2,64,1,2,1,0.58,2,1
91436,9,2,22264.06901,21864.180157,1,120,2,22,1,3,5,0.21,1,1
91437,9,2,25195.135445,26662.18537,1,129,1,39,4,5,1,4.58,1,3
91438,9,2,31832.859424,32970.46102,2,124,2,38,1,1,5,1.25,1,1
91440,9,2,13173.715966,13483.279491,2,131,1,77,4,1,1,1.79,3,2
91442,9,2,102163.947697,101665.238265,1,131,1,47,3,3,1,5,2,3
91445,9,2,26774.129986,27046.920272,2,131,2,25,4,3,5,0.54,1,1
91449,9,2,21028.717669,21612.508621,2,130,2,50,1,1,1,0.62,2,1
91450,9,2,31216.933268,39194.77938,2,132,1,65,3,1,3,0.71,3,1
91451,9,2,27567.533184,29286.803428,2,125,1,20,7,3,5,0.28,1,1
91452,9,2,36553.725617,36375.289994,1,125,1,41,3,2,1,0.54,2,1
91455,9,2,94353.297686,101433.052338,2,131,1,26,3,1,5,2.23,1,2
91457,9,2,25036.181429,26026.513192,1,127,1,39,1,2,1,1.42,1,2
91461,9,2,7995.159638,8275.22309,2,123,1,68,1,5,1,2.08,3,2
91465,9,1,7921.486383,0,1,129,1,61,2,1,3,0.85,2,1
91468,9,2,25544.988251,26546.547224,1,125,1,52,7,3,1,1.57,2,2
91469,9,2,10080.090696,10016.763811,2,126,1,69,4,4,1,4.99,3,3
91471,9,2,8937.218957,9033.441989,1,127,1,80,1,5,3,4.16,3,3
91474,9,2,8294.635914,8075.617835,1,124,2,62,1,2,3,0.51,2,1
91475,9,2,23295.984343,22877.561078,1,122,2,24,2,3,1,1.96,1,2
91477,9,2,22329.979613,24350.524593,2,122,2,35,1,4,1,1.58,1,2
91478,9,2,32041.050187,31755.104376,2,129,1,42,2,5,1,2.6,2,2
91479,9,2,23499.841804,23544.538428,2,129,2,37,4,3,4,0.35,1,1
91482,9,2,13947.239499,15861.901244,1,124,2,54,2,4,1,2.39,2,2
91484,9,2,30161.140947,30159.428602,1,124,1,21,4,4,5,4.83,1,3
91485,9,2,27553.987952,28802.425858,2,119,2,24,7,4,5,5,1,3
91487,9,2,83651.931425,96043.11587,1,133,2,37,3,5,5,4.33,1,3
91489,9,2,19172.532492,19151.91106,1,129,2,74,4,1,3,1.64,3,2
91491,9,2,138116.459312,140988.595598,1,132,1,37,3,3,1,3.73,1,3
91493,9,2,42282.53416,42237.695467,1,127,2,62,3,3,2,1.1,2,1
91495,9,2,26862.0471,27778.183052,1,127,1,55,2,3,1,5,2,3
91502,9,2,39319.701974,40875.033001,2,123,1,36,2,3,1,2.06,1,2
91503,9,2,43740.954106,47527.991572,1,125,1,80,3,5,1,2.82,3,2
91504,9,2,23846.251949,23792.383789,2,126,1,21,4,3,5,1.44,1,2
91505,9,2,19596.495404,19904.553199,1,119,2,45,6,1,1,1.38,2,2
91507,9,2,23510.29256,23560.770433,2,131,2,53,4,1,1,0.55,2,1
91508,9,2,9527.364182,10149.169036,1,128,1,78,2,4,1,4.71,3,3
91510,9,2,26079.470586,27598.013141,1,123,1,37,4,5,4,5,1,3
91512,9,2,96816.143819,99287.934073,1,131,1,53,3,5,1,5,2,3
91513,9,2,9451.713882,9944.667255,2,127,2,60,1,3,1,2.11,2,2
91515,9,2,143861.795589,147833.640122,1,126,2,38,3,4,5,2.24,1,2
91516,9,2,15697.58709,15348.778078,1,119,2,80,6,1,2,0.68,3,1
91520,9,2,131858.71722,151881.396376,2,122,1,30,3,5,5,5,1,3
91525,9,2,17976.64217,19386.652417,1,133,2,29,6,4,5,4.03,1,3
91526,9,2,26011.07924,26125.66476,2,122,1,49,6,4,1,5,2,3
91527,9,2,29747.959295,29578.209831,1,121,2,41,3,4,4,1,2,1
91529,9,2,18469.097243,18759.432288,2,121,2,43,6,5,1,5,2,3
91530,9,2,25123.436515,25435.425781,1,125,2,26,4,4,5,3.29,1,2
91531,9,2,27136.987427,30787.733749,2,132,2,28,1,1,4,0.74,1,1
91532,9,2,73773.281311,79308.824258,2,127,1,22,3,4,1,0.64,1,1
91533,9,2,16427.315481,16409.646726,2,126,2,80,4,4,2,2.57,3,2
91536,9,2,13969.640702,14829.808652,2,123,2,37,7,4,1,2.73,1,2
91538,9,2,7167.007759,9031.249075,1,124,1,72,2,1,4,1.13,3,1
91539,9,2,36900.776824,41474.94415,2,123,1,40,2,4,1,2.62,2,2
91542,9,2,16385.64958,16368.025639,2,119,2,80,4,5,5,5,3,3
91543,9,2,21740.564146,22779.100852,2,122,1,44,6,5,1,0.7,2,1
91544,9,2,19881.040377,19738.951376,1,125,2,72,4,3,2,1.27,3,1
91549,9,2,36499.034844,36173.30438,1,122,1,46,1,2,1,0.84,2,1
91550,9,2,15320.359951,20734.308778,2,133,2,70,4,4,3,0.75,3,1
91551,9,2,37760.408866,40128.96189,1,131,2,80,3,5,2,4.42,3,3
91552,9,2,18120.557189,18848.664876,2,132,1,43,7,4,1,1.07,2,1
91555,9,2,19792.223455,20703.25668,1,124,2,35,2,5,6,2.87,1,2
91557,9,2,13268.057806,13104.567281,1,123,1,60,4,2,5,0.59,2,1
91559,9,2,51576.528068,52478.955828,2,125,2,30,3,2,1,0.25,1,1
91560,9,2,18487.794738,18191.497039,2,131,1,46,4,2,5,0.56,2,1
91561,9,2,27591.606893,27288.218047,1,119,1,58,4,4,1,5,2,3
91562,9,2,28787.437197,28326.070575,1,129,1,41,4,2,1,2.56,2,2
91563,9,2,18736.567601,22001.5108,2,123,1,80,3,1,2,1.23,3,1
91564,9,2,23393.948303,23326.012123,1,124,1,59,4,5,1,5,2,3
91566,9,2,52776.287093,53291.178939,1,125,2,25,3,4,1,1.63,1,2
91568,9,2,9335.920299,8900.276135,1,123,2,75,2,1,1,0.07,3,1
91569,9,2,143986.69156,141459.58043,2,124,2,60,3,5,1,5,2,3
91570,9,2,21978.695884,23332.014138,2,124,2,39,6,5,1,4.22,1,3
91578,9,2,12090.925724,12014.966024,2,129,1,69,4,3,1,5,3,3
91579,9,2,11968.067414,12426.833363,1,127,2,50,1,3,1,4.61,2,3
91581,9,2,120248.963354,123568.887074,2,123,2,35,3,5,1,5,1,3
91582,9,2,129174.266235,149579.858494,2,121,2,48,3,5,1,5,2,3
91583,9,2,20879.717682,22123.581569,2,123,2,46,6,4,1,2.47,2,2
91584,9,2,8507.235469,8456.879105,1,124,1,71,2,1,3,0.68,3,1
91585,9,2,31009.694979,30512.712975,1,132,1,42,4,3,5,3.31,2,2
91586,9,2,7798.22112,8204.936711,1,121,2,68,1,3,1,3.14,3,2
91589,9,2,106322.135846,105660.340982,1,131,2,55,3,3,2,2.12,2,2
91594,9,2,20667.248778,20652.697856,2,129,1,49,6,5,1,2.46,2,2
91597,9,2,91672.656914,92771.339547,2,123,2,23,3,5,5,5,1,3
91599,9,2,8285.136276,8002.324829,1,121,1,60,1,2,1,1.96,2,2
91600,9,2,16558.662233,17992.290639,1,125,1,80,3,2,3,1.87,3,2
91603,9,2,25962.114912,26888.597034,2,122,2,47,6,2,1,0.64,2,1
91604,9,2,178479.428713,184001.527268,1,132,1,33,3,5,1,5,1,3
91606,9,2,12976.10221,13439.166438,2,125,2,50,6,3,2,0.08,2,1
91609,9,2,32277.332201,37224.406031,2,125,1,65,7,1,2,0.51,3,1
91611,9,2,20321.244399,21902.987845,1,129,2,66,6,4,3,0.94,3,1
91615,9,2,33805.256041,33950.38267,1,124,1,47,2,5,1,5,2,3
91618,9,2,6231.193727,8269.615308,1,133,2,60,1,1,1,2.79,2,2
91619,9,2,27269.758776,27268.210584,1,129,1,20,4,3,5,2.18,1,2
91621,9,2,23346.524366,24940.944748,1,121,2,51,6,2,6,0.2,2,1
91622,9,2,36637.159914,40715.953,2,127,2,34,1,2,5,0.74,1,1
91624,9,2,37138.41531,38227.557906,2,130,1,39,1,1,1,0.62,1,1
91626,9,2,136875.410229,136207.258111,2,132,1,41,3,3,1,2.46,2,2
91627,9,2,40217.778303,39784.86872,1,128,2,48,3,3,1,5,2,3
91628,9,2,23045.688712,23959.582382,1,133,1,31,6,5,1,5,1,3
91631,9,2,32218.368139,33040.927737,2,130,1,58,3,2,1,0.92,2,1
91632,9,2,10233.08778,10049.68416,1,127,1,60,1,2,1,1.1,2,1
91634,9,2,62226.476963,65502.485001,1,128,2,78,3,4,1,1.69,3,2
91635,9,2,14400.490949,14633.709343,1,125,2,51,1,3,1,1.29,2,1
91637,9,2,123380.268439,128217.718887,2,123,1,55,3,5,1,5,2,3
91638,9,2,24084.292567,25233.191944,1,133,1,47,1,4,1,2.18,2,2
91641,9,2,21223.573885,23539.79054,2,121,1,63,6,2,1,2.47,2,2
91642,9,2,101886.211883,104699.162965,1,123,2,34,3,5,1,3.22,1,2
91643,9,2,175862.391037,182355.646731,1,126,2,59,3,5,1,5,2,3
91646,9,2,11777.887088,12331.942336,2,119,1,72,4,5,1,4.12,3,3
91647,9,2,37285.025728,36687.471098,1,129,1,57,4,3,1,2.89,2,2
91648,9,1,51673.778771,0,1,126,1,80,3,2,2,2.97,3,2
91652,9,2,24897.838486,25852.23489,2,127,2,58,1,3,3,5,2,3
91653,9,2,12311.5755,12510.963554,1,123,2,51,2,4,1,0,2,1
91654,9,2,8515.620131,8465.214135,2,119,1,71,2,2,1,1.05,3,1
91659,9,2,20044.627444,21604.839872,2,128,2,64,6,4,1,1.9,2,2
91661,9,2,38383.559253,39925.860864,1,132,1,44,4,5,1,5,2,3
91663,9,2,16738.70935,16915.355842,1,119,2,46,6,3,5,0.88,2,1
91667,9,2,95611.671793,95510.279988,1,131,2,60,3,3,1,4.39,2,3
91669,9,2,35099.333609,36487.723649,1,122,1,33,1,5,1,2.82,1,2
91670,9,2,45548.088645,47080.150103,1,121,1,48,3,4,1,0.95,2,1
91671,9,2,43048.413598,47150.807575,2,123,1,36,3,3,6,4.53,1,3
91672,9,2,39125.4409,39123.219623,2,120,1,26,4,3,6,3.62,1,3
91673,9,2,13301.256968,17257.115347,2,132,1,79,4,1,3,1.68,3,2
91674,9,2,136672.907969,135396.950796,1,128,2,63,3,4,2,4.78,2,3
91675,9,2,16711.029582,19005.101399,1,123,2,48,2,4,4,0.65,2,1
91679,9,2,9402.801307,9210.050928,1,129,1,65,2,1,1,1.23,3,1
91680,9,1,40005.849639,0,2,124,1,80,3,4,1,3.12,3,2
91681,9,2,12776.648258,12619.212937,1,125,1,66,4,1,1,0.31,3,1
91683,9,2,33015.944617,34523.364091,2,133,2,59,4,5,1,5,2,3
91684,9,2,7585.919824,7769.110124,1,119,1,53,6,3,1,1.07,2,1
91687,9,2,40982.90779,41491.84403,2,130,2,28,4,2,3,0.91,1,1
91692,9,2,31806.29409,30759.983119,1,124,1,29,4,5,1,4.28,1,3
